F34A	crates/sema-eval/src/prelude.rs:146:       (async/spawn
F34A	crates/sema-eval/src/prelude.rs:506:;; The OWNED combinators (`async/spawn-all`, `async/map`, `async/pool-map`,
F34B	crates/sema-eval/src/prelude.rs:507:;; `async/race-owned`, `async/with-timeout`) OWN the tasks they create: on a
F34A	crates/sema-eval/src/prelude.rs:510:;; observational `async/all`/`async/race`/`async/timeout`, which never cancel the
F34A	crates/sema-eval/src/prelude.rs:515:;; A hard constraint drives the helper shape: `async/spawn`/`async/cancel` are
F34A	crates/sema-eval/src/prelude.rs:521:;; async/spawn …)`. Pure list ops (length, etc.) stay fine.
F34A	crates/sema-eval/src/prelude.rs:524:;; promises in INPUT order. Bytecode-level recursion (async/spawn yields).
F34A	crates/sema-eval/src/prelude.rs:528:      (let ((p (async/spawn (car thunks))))
F34A	crates/sema-eval/src/prelude.rs:540:        (let ((p (async/spawn (fn () (wf item)))))
F34A	crates/sema-eval/src/prelude.rs:544:;; reap of owned children on a fail-fast path). Bytecode-level (async/cancel
F34A	crates/sema-eval/src/prelude.rs:549:      (begin (async/cancel (car promises))
F34A	crates/sema-eval/src/prelude.rs:553:;; order. Fail-fast + OWNED: `async/all` raises on the FIRST child failure/
F34A	crates/sema-eval/src/prelude.rs:556:;; before its side effects — the ownership property the observational `async/all`
F34A	crates/sema-eval/src/prelude.rs:562:      (try (async/all children)
F34A	crates/sema-eval/src/prelude.rs:568:;; (bytecode-level channel/send — capacity is exactly k so none block).
F34A	crates/sema-eval/src/prelude.rs:572:      (begin (channel/send sem #t)
F34A	crates/sema-eval/src/prelude.rs:588:;; pre-filled with `n` tokens: each spawned task first `(channel/recv sem)`
F34A	crates/sema-eval/src/prelude.rs:594:;; semaphore or mid-`f`) before re-raising — unlike the observational `async/all`.
F34A	crates/sema-eval/src/prelude.rs:609:                     (channel/recv pool-sem#)             ; acquire a slot (parks if full)
F34A	crates/sema-eval/src/prelude.rs:612:                       (channel/send pool-sem# #t)         ; release on BOTH paths
F34A	crates/sema-eval/src/prelude.rs:626:;; async/spawn …)`): `async/spawn` is a yield primitive whose signal the runtime
F34A	crates/sema-eval/src/prelude.rs:638:     (for-range (i# 0 ,n) (channel/send fo-sem# #t))   ; n concurrency tokens
F34A	crates/sema-eval/src/prelude.rs:641:               (channel/recv fo-sem#)                   ; acquire (parks when full)
F34A	crates/sema-eval/src/prelude.rs:644:                 (channel/send fo-sem# #t)              ; release on BOTH paths
F34A	crates/sema-eval/src/prelude.rs:646:       (async/all (__spawn-apply fo-worker# fo-items#)))))
F34B	crates/sema-eval/src/prelude.rs:715:;; On throw: sleeps base-ms * factor^(n-1) via (async/sleep …) — cooperative, parks
F34B	crates/sema-eval/src/prelude.rs:735:                                  (async/sleep delay#)    ; cooperative backoff
F34B	crates/sema-eval/src/prelude.rs:746:;; so in async context the loop lives here, backing off via `async/sleep`
F34B	crates/sema-eval/src/prelude.rs:750:;; the byte-identical blocking native runs (real `thread::sleep`, no
F34B	crates/sema-eval/src/prelude.rs:761:                                 (when (> __retry-delay 0) (async/sleep __retry-delay))
F34A	crates/sema-eval/src/prelude.rs:815:;; async/spawn-all: spawn a list of zero-arg thunks as concurrent tasks and await
F34A	crates/sema-eval/src/prelude.rs:819:;; before propagating (fail-fast), unlike the observational `async/all`. Empty
F34A	crates/sema-eval/src/prelude.rs:822:;;   (async/spawn-all (list (fn () (http/get a)) (fn () (http/get b))))  ; both at once
F34A	crates/sema-eval/src/prelude.rs:823:(defmacro async/spawn-all (thunks)
F34A	crates/sema-eval/src/prelude.rs:835:;; async/race-owned: run a list of zero-arg thunks concurrently and settle on the
F34A	crates/sema-eval/src/prelude.rs:838:;; the observational `async/race` (which leaves losers running). Requires ≥1 thunk.
F34A	crates/sema-eval/src/prelude.rs:840:;;   (async/race-owned (list (fn () (http/get mirror-a)) (fn () (http/get mirror-b))))
F34A	crates/sema-eval/src/prelude.rs:841:(define (async/race-owned thunks)
F34A	crates/sema-eval/src/prelude.rs:843:      (error "async/race-owned: requires at least one thunk")
F34A	crates/sema-eval/src/prelude.rs:845:        ;; `async/race` settles on the FIRST child (value or error); either way we
F34A	crates/sema-eval/src/prelude.rs:848:        (try (let ((winner (async/race children)))
F34A	crates/sema-eval/src/prelude.rs:862:  (let ((child (async/spawn thunk))
F34A	crates/sema-eval/src/prelude.rs:864:        ;; child tells the two apart without relying on `async/timeout` (which
F34B	crates/sema-eval/src/prelude.rs:866:        (timer (async/spawn (fn () (async/sleep ms) :__with-timeout-elapsed))))
F34B	crates/sema-eval/src/prelude.rs:867:    (let ((outcome (try {:v (async/race (list child timer))}
F34A	crates/sema-eval/src/prelude.rs:870:      (async/cancel child)
F34B	crates/sema-eval/src/prelude.rs:871:      (async/cancel timer)
F34C	crates/sema-eval/src/prelude.rs:881:;; so sibling tasks overlap during the conversation, and `async/timeout`/`async/cancel`
F34C	crates/sema-eval/src/prelude.rs:965:;; CONTEXT — a callback that itself yields (async/sleep, channel ops, await) is
F35B	crates/sema-io/src/executor.rs:11://! burning one worker apiece — the ceiling the old blocking-tier `io_block_on`
F35A	crates/sema-io/src/executor.rs:379:                std::thread::sleep(Duration::from_millis(ms));
F35A	crates/sema-io/src/executor.rs:409:        rx.recv_timeout(Duration::from_secs(2))
F35A	crates/sema-io/src/executor.rs:411:        rx.recv_timeout(Duration::from_secs(2))
F35A	crates/sema-io/src/executor.rs:454:        std::thread::sleep(Duration::from_millis(200));
F35A	crates/sema-io/src/executor.rs:483:        rx.recv_timeout(Duration::from_secs(2))
F35B	crates/sema-io/src/lib.rs:124:    fn block_on_boxed(&self, fut: Pin<Box<dyn Future<Output = ()> + '_>>) {
F35B	crates/sema-io/src/lib.rs:125:        pool().block_on(fut);
F35B	crates/sema-io/src/lib.rs:194:pub fn io_block_on<F: Future>(fut: F) -> F::Output {
F35B	crates/sema-io/src/lib.rs:197:    sema_core::io_block_on(fut)
F35B	crates/sema-io/src/lib.rs:206:/// How many [`io_block_on`] entries have occurred (identity oracle; see
F35B	crates/sema-io/src/lib.rs:208:pub fn block_on_ops() -> u64 {
F35B	crates/sema-io/src/lib.rs:24://! exists because an offloaded unit may `io_block_on` a reqwest future whose
F35A	crates/sema-io/src/lib.rs:31://! `thread::sleep`s inside it — long backoffs occupy a permit by design (they
F35B	crates/sema-io/src/lib.rs:44://! tokio upgrade that changes the rules fails loudly): `io_block_on` is legal
F35B	crates/sema-io/src/lib.rs:46://! `spawn_blocking` closures — `block_on` drives the future on the CALLING
F35B	crates/sema-io/src/lib.rs:68:/// `block_on`'d future may transiently need (GaiResolver DNS) — see the module
F35A	crates/sema-io/src/lib.rs:7://! / [`io_block_on`] wrappers below, which install the backend on first use —
F35B	crates/sema-io/src/lib.rs:80:/// Seam-entry counter for the `block_on` tier. `block_on` drives the future on
C07D	crates/sema-llm/src/anthropic.rs:511:        sema_io::io_block_on(self.complete_async(request))
C07D	crates/sema-llm/src/anthropic.rs:527:        // io_block_on drives ON THIS thread: `on_chunk` may touch non-Send Sema
C07D	crates/sema-llm/src/anthropic.rs:529:        sema_io::io_block_on(self.stream_complete_async(request, on_chunk))
C07D	crates/sema-llm/src/anthropic.rs:533:        sema_io::io_block_on(async {
C11	crates/sema-llm/src/builtins.rs:10133:thread_local! {
C11	crates/sema-llm/src/builtins.rs:10339:                    std::thread::sleep(std::time::Duration::from_millis(rate_limit_wait_ms));
C11	crates/sema-llm/src/builtins.rs:10468:/// A failure is NEVER surfaced through the poller (an `IoPoll::Ready(Err)`
C11	crates/sema-llm/src/builtins.rs:10492:                    match rx.recv() {
C10	crates/sema-llm/src/builtins.rs:10686:            std::thread::sleep(std::time::Duration::from_millis(STREAM_POLL_INTERVAL_MS));
C11	crates/sema-llm/src/builtins.rs:10701:    if let Some(v) = sema_core::take_resume_value() {
C07C	crates/sema-llm/src/builtins.rs:10903:                let _ = sema_core::call_callback(ctx, callback, &[Value::map(event_map)]);
C07C	crates/sema-llm/src/builtins.rs:10956:                let _ = sema_core::call_callback(ctx, callback, &[Value::map(event_map)]);
C07C	crates/sema-llm/src/builtins.rs:11029:    let result = sema_core::call_callback(ctx, &tool_def.handler, &sema_args)?;
C07C	crates/sema-llm/src/builtins.rs:1275:                sema_core::call_callback(ctx, &complete_fn, &[request_map])
C07B	crates/sema-llm/src/builtins.rs:2367:    // (its own `in_async_context()` branch below already offloads the no-tools
C07C	crates/sema-llm/src/builtins.rs:2541:                sema_core::call_callback(ctx, cb, &[Value::string(chunk)])
C08	crates/sema-llm/src/builtins.rs:258:// can defer past the reset. The scheduler captures this scope at `async/spawn` and
C11	crates/sema-llm/src/builtins.rs:26:thread_local! {
C07B	crates/sema-llm/src/builtins.rs:3329:    // is not `async/cancel`-addressable). The prelude `agent/run` / `llm/chat`
C07B	crates/sema-llm/src/builtins.rs:3334:    // `async/await` inside it) parks on the active task and resumes through the
C07C	crates/sema-llm/src/builtins.rs:3470:            let result = sema_core::call_callback(ctx, func, &[item.clone()])?;
C07B	crates/sema-llm/src/builtins.rs:3522:        if let Some(v) = sema_core::take_resume_value() {
C07D	crates/sema-llm/src/builtins.rs:3566:        // their own concurrency internally via `sema_io::io_block_on(join_all(..))`
C07B	crates/sema-llm/src/builtins.rs:3760:    // on `sema_core::in_async_context()`:
C07B	crates/sema-llm/src/builtins.rs:3768:    // yields `AwaitIo` so sibling tasks overlap; the IoHandle poller (which runs
C07B	crates/sema-llm/src/builtins.rs:3785:        if let Some(v) = sema_core::take_resume_value() {
C11	crates/sema-llm/src/builtins.rs:399:thread_local! {
C07B	crates/sema-llm/src/builtins.rs:4031:        if let Some(v) = sema_core::take_resume_value() {
C07B	crates/sema-llm/src/builtins.rs:430:// `async/timeout` or a pool error-path) still runs to completion and decrements the
C07C	crates/sema-llm/src/builtins.rs:4696:            let result = sema_core::call_callback(ctx, pred, &[msg_val])?;
C07C	crates/sema-llm/src/builtins.rs:4720:            let result = sema_core::call_callback(ctx, func, &[msg_val])?;
C07C	crates/sema-llm/src/builtins.rs:5125:                let result = sema_core::call_callback(ctx, func, &[Value::message(msg.clone())])?;
C07C	crates/sema-llm/src/builtins.rs:5180:            if sema_core::call_callback(ctx, pred, std::slice::from_ref(&msg_val))?.is_truthy() {
C07D	crates/sema-llm/src/builtins.rs:6114:        // with the shipped `async/await` pattern.
C07B	crates/sema-llm/src/builtins.rs:6115:        if let Some(v) = sema_core::take_resume_value() {
C10	crates/sema-llm/src/builtins.rs:6164:        std::thread::sleep(std::time::Duration::from_millis(ms));
C07B	crates/sema-llm/src/builtins.rs:617:/// a legacy scheduler task, OR a unified-runtime SPAWNED task (a real `async/spawn` /
C07C	crates/sema-llm/src/builtins.rs:6402:                            sema_core::call_callback(ctx, validate_fn, std::slice::from_ref(val))
C11	crates/sema-llm/src/builtins.rs:6612:thread_local! {
C11	crates/sema-llm/src/builtins.rs:67:/// so they satisfy the `'static` bound required by `thread_local!`.
C07C	crates/sema-llm/src/builtins.rs:6807:        sema_core::call_callback(ctx, on_text, &[Value::string(chunk)])
C07B	crates/sema-llm/src/builtins.rs:6856:/// must run on the VM thread. The async/runtime `llm/complete` path yields
C07B	crates/sema-llm/src/builtins.rs:7135:/// RUNTIME's External wait: inside a genuine spawned task (a real `async/spawn` /
C07B	crates/sema-llm/src/builtins.rs:7179:/// and an `async/cancel` runs the wait's abort (dropping the in-flight request). On
C11	crates/sema-llm/src/builtins.rs:7195:    if let Some(v) = sema_core::take_resume_value() {
C07B	crates/sema-llm/src/builtins.rs:7252:            // A mid-flight `async/cancel`/`async/timeout` fires the hook's one-shot
C07D	crates/sema-llm/src/builtins.rs:7255:            // drives the job with a thread-parking `block_on` (no task abort).
C07D	crates/sema-llm/src/builtins.rs:7428:/// async tier drives futures with `block_on` (no task-abort). Lives on the runtime
C07B	crates/sema-llm/src/builtins.rs:743:/// `NativeOutcome::Call`, so an async op inside the thunk (`async/spawn`,
C07C	crates/sema-llm/src/builtins.rs:745:/// `call_callback` re-entry would suspend the runtime quantum and hit the
C07C	crates/sema-llm/src/builtins.rs:747:/// legacy `call_callback` extent): a thunk that only builds a promise tears down
C07C	crates/sema-llm/src/builtins.rs:767:                let result = sema_core::call_callback(ctx, &body_fn, &[]);
C11	crates/sema-llm/src/builtins.rs:8108:thread_local! {
C07D	crates/sema-llm/src/builtins.rs:8188:/// Synchronous-path loop (the VM thread; provider `block_on` already returned
C10	crates/sema-llm/src/builtins.rs:8189:/// before the backoff `thread::sleep`); the async wire stage uses the twin
C10	crates/sema-llm/src/builtins.rs:8212:                        std::thread::sleep(std::time::Duration::from_millis(wait));
C07D	crates/sema-llm/src/builtins.rs:8632:        // synchronous caller thread (the provider's own block_on has already
C10	crates/sema-llm/src/builtins.rs:8637:            std::thread::sleep(std::time::Duration::from_millis(sleep_ms));
C10	crates/sema-llm/src/builtins.rs:8653:/// offloaded future, or a `std::thread::sleep` on a pool worker) so sibling
C11	crates/sema-llm/src/builtins.rs:8989:thread_local! {
C11	crates/sema-llm/src/builtins.rs:9446:    if let Some(v) = sema_core::take_resume_value() {
C07B	crates/sema-llm/src/builtins.rs:9498:    // `async/cancel` cuts the loop at an inter-round park.
C07B	crates/sema-llm/src/builtins.rs:9555:    // `mcp/call`'s runtime external wait, or an `async/await` inside the handler),
C07C	crates/sema-llm/src/builtins.rs:9577:            let _ = sema_core::call_callback(ctx, callback, &[Value::map(event_map)]);
C07C	crates/sema-llm/src/builtins.rs:9613:            let _ = sema_core::call_callback(ctx, callback, &[Value::map(event_map)]);
C07B	crates/sema-llm/src/builtins.rs:9829:                    // e.g. channel/send), then dispatch the handler; or dispatch the
C07D	crates/sema-llm/src/embeddings.rs:237:        sema_io::io_block_on(self.embed_async(request))
C07D	crates/sema-llm/src/embeddings.rs:247:            Some(dialect) => sema_io::io_block_on(self.rerank_async(request, dialect)),
C07D	crates/sema-llm/src/embeddings.rs:392:        sema_io::io_block_on(self.embed_async(request))
C07D	crates/sema-llm/src/embeddings.rs:401:        sema_io::io_block_on(self.rerank_async(request))
C18	crates/sema-llm/src/fake.rs:504:            std::thread::sleep(std::time::Duration::from_millis(self.chat_delay_ms));
C18	crates/sema-llm/src/fake.rs:537:                std::thread::sleep(std::time::Duration::from_millis(self.stream_chunk_delay_ms));
C18	crates/sema-llm/src/fake.rs:580:            std::thread::sleep(std::time::Duration::from_millis(self.embed_delay_ms));
C18	crates/sema-llm/src/fake.rs:597:            std::thread::sleep(std::time::Duration::from_millis(self.rerank_delay_ms));
C07D	crates/sema-llm/src/gemini.rs:475:        sema_io::io_block_on(self.complete_async(request))
C07D	crates/sema-llm/src/gemini.rs:491:        // io_block_on drives ON THIS thread: `on_chunk` may touch non-Send Sema
C07D	crates/sema-llm/src/gemini.rs:493:        sema_io::io_block_on(self.stream_complete_async(request, on_chunk))
C07D	crates/sema-llm/src/gemini.rs:497:        sema_io::io_block_on(async {
C07D	crates/sema-llm/src/ollama.rs:333:        sema_io::io_block_on(self.complete_async(request))
C07D	crates/sema-llm/src/ollama.rs:349:        // io_block_on drives ON THIS thread: `on_chunk` may touch non-Send Sema
C07D	crates/sema-llm/src/ollama.rs:351:        sema_io::io_block_on(self.stream_complete_async(request, on_chunk))
C07D	crates/sema-llm/src/ollama.rs:355:        sema_io::io_block_on(async {
C07D	crates/sema-llm/src/openai.rs:12:thread_local! {
C07D	crates/sema-llm/src/openai.rs:799:        // GUARD: the io_block_on calls in this method are STRICTLY SEQUENTIAL and
C07D	crates/sema-llm/src/openai.rs:801:        // block_on inside a block_on'd future would panic (see the sema-io
C07D	crates/sema-llm/src/openai.rs:809:        let mut result = sema_io::io_block_on(self.complete_async(request.clone()));
C07D	crates/sema-llm/src/openai.rs:822:            result = sema_io::io_block_on(self.complete_async(request.clone()));
C07D	crates/sema-llm/src/openai.rs:868:        // io_block_on drives ON THIS thread: `on_chunk` may touch non-Send Sema
C07D	crates/sema-llm/src/openai.rs:869:        // values and must never migrate to a pool worker. The io_block_on calls
C07D	crates/sema-llm/src/openai.rs:877:            sema_io::io_block_on(self.stream_complete_async(request.clone(), on_chunk));
C07D	crates/sema-llm/src/openai.rs:890:            result = sema_io::io_block_on(self.stream_complete_async(request.clone(), on_chunk));
C07D	crates/sema-llm/src/openai.rs:896:        sema_io::io_block_on(async {
C07D	crates/sema-llm/src/openai.rs:906:        sema_io::io_block_on(self.embed_async(request))
C09	crates/sema-llm/src/pricing.rs:92:thread_local! {
C07D	crates/sema-llm/src/provider.rs:40:    /// async/runtime path must run it SYNCHRONOUSLY on the VM thread instead of
H05	crates/sema-lsp/src/handlers/command.rs:209:        handle.block_on(async {
H05	crates/sema-lsp/src/server.rs:749:            rx.blocking_recv()
H05	crates/sema-lsp/src/server.rs:840:                    handle.block_on(async {
H05	crates/sema-lsp/src/server.rs:850:                    handle.block_on(async {
C13	crates/sema-mcp/src/builtins.rs:1067:    // on the VM thread. Checked before the legacy `in_async_context` path.
C13	crates/sema-mcp/src/builtins.rs:1083:    let result = block_on(call_tool_async(
C13	crates/sema-mcp/src/builtins.rs:1328:                                let result = sema_io::io_block_on(call_tool_async(
C13	crates/sema-mcp/src/builtins.rs:1655:    let result = block_on(list_tools_async(&mut conn));
C13	crates/sema-mcp/src/builtins.rs:1681:        let _ = block_on(close_async(&mut conn));
C13	crates/sema-mcp/src/builtins.rs:1747:        let result = block_on(close_async(&mut conn));
C13	crates/sema-mcp/src/builtins.rs:20://! Inside an `async/spawn`'d task (`sema_core::in_async_context()`), all four
C13	crates/sema-mcp/src/builtins.rs:26://! see [`block_on`].
C13	crates/sema-mcp/src/builtins.rs:312:/// non-async-context) path. Routes through `sema_io::io_block_on`, the ADR
C13	crates/sema-mcp/src/builtins.rs:317:/// offered both: "keep TOKIO_RT/block_on... or route through the sanctioned
C13	crates/sema-mcp/src/builtins.rs:325:/// from inside `async/spawn` parked on `AwaitIo` indefinitely). Routing every
C13	crates/sema-mcp/src/builtins.rs:330:/// behavior is unchanged: `io_block_on` blocks the calling thread until the
C13	crates/sema-mcp/src/builtins.rs:332:fn block_on<F: Future>(future: F) -> F::Output {
C13	crates/sema-mcp/src/builtins.rs:333:    sema_io::io_block_on(future)
C13	crates/sema-mcp/src/builtins.rs:40://! **Cancellation semantics.** If a task is cancelled (`async/cancel`,
C13	crates/sema-mcp/src/builtins.rs:413:/// access — legal to drive via the sync `block_on` or `sema_io::io_block_on`.
C13	crates/sema-mcp/src/builtins.rs:41://! `async/timeout` expiry) while it holds a connection's checkout, the slot is
C13	crates/sema-mcp/src/builtins.rs:740:/// via the blocking [`block_on`]) — shared by `mcp/connect`'s synchronous
C13	crates/sema-mcp/src/builtins.rs:749:    let (client, identity) = block_on(connect_dispatch_async(
C13	crates/sema-mcp/src/builtins.rs:774:/// `async/spawn`) — see `docs/plans/2026-06-24-workflow-mcp-auth.md` §3.
C13	crates/sema-mcp/src/builtins.rs:79:thread_local! {
C13	crates/sema-mcp/src/client_auth.rs:35:        rt.block_on(async {
C13	crates/sema-mcp/src/client_auth.rs:88:/// `block_on` already active on the same thread.
C13	crates/sema-mcp/src/client_auth.rs:95:    rt.block_on(async {
C13	crates/sema-mcp/src/oauth/flow.rs:276:            let request = server.recv().expect("receive token request");
H07	crates/sema-mcp/src/oauth/loopback.rs:84:                .recv_timeout(remaining)
H07	crates/sema-mcp/src/tools.rs:548:    // runtime, the sole async engine, so async/await, channels, and timers work
H06	crates/sema-notebook/src/bridge.rs:126:            while let Some(req) = rt.block_on(rx.recv()) {
H06	crates/sema-notebook/src/engine.rs:144:    /// whichever cell this engine is currently driving (`async/sleep 60000`
H06	crates/sema-notebook/src/engine.rs:627:                   (channel/send ch (list ch))
H06	crates/sema-notebook/src/engine.rs:917:                std::thread::sleep(Duration::from_millis(1));
H06	crates/sema-notebook/src/engine.rs:923:        let (_, result) = engine.create_and_eval("(async/sleep 60000)").unwrap();
C06	crates/sema-otel/src/imp.rs:142:/// propagation across `async/spawn` (a `(with-span … (async/map …))` becomes one
C06	crates/sema-otel/src/imp.rs:336:    // `thread_local!` block, but std destroys them in an unspecified order, so a window
C06	crates/sema-otel/src/imp.rs:458:        std::thread::sleep(Duration::from_millis(25));
C06	crates/sema-otel/src/imp.rs:83:thread_local! {
R02	crates/sema-stdlib/src/archive.rs:10://! `async/spawn` (`in_async_context()`) — offloads it onto the process-wide
R02	crates/sema-stdlib/src/archive.rs:21://! follow the same `in_async_context()` gate and offload through `fs_offload`
R02	crates/sema-stdlib/src/archive.rs:358:    // DEFLATE pass is CPU-bound; inside async/spawn it's offloaded to the I/O
R01A	crates/sema-stdlib/src/async_ops.rs:10:    Value, ValueView, YieldReason,
R01B	crates/sema-stdlib/src/async_ops.rs:15:/// Parse a duration-in-milliseconds argument for `async/sleep` / `async/timeout`.
R01A	crates/sema-stdlib/src/async_ops.rs:234:/// `async/await` continuation: the awaited promise settled (delivered as a
R01A	crates/sema-stdlib/src/async_ops.rs:257:                "async/await: awaited promise resumed with an unexpected runtime response",
R01A	crates/sema-stdlib/src/async_ops.rs:263:/// `async/all` continuation: on success the runtime delivers every observed
R01A	crates/sema-stdlib/src/async_ops.rs:298:                "async/all: resumed with an unexpected runtime response",
R01A	crates/sema-stdlib/src/async_ops.rs:304:/// `async/race` and `async/timeout` continuation: the winning settlement is
R01A	crates/sema-stdlib/src/async_ops.rs:305:/// delivered as a single `Settlement`; an elapsed `async/timeout` deadline
R01D	crates/sema-stdlib/src/async_ops.rs:334:/// `async/cancel` continuation: returns the boolean first-request result.
R01D	crates/sema-stdlib/src/async_ops.rs:355:                "async/cancel: resumed with an unexpected runtime response",
R01D	crates/sema-stdlib/src/async_ops.rs:407:/// `async/run` continuation: the origin-root drain completed; resume with nil.
R01D	crates/sema-stdlib/src/async_ops.rs:441:    // async/spawn — spawn a thunk as a detached task; resume with its promise.
R01D	crates/sema-stdlib/src/async_ops.rs:442:    register_runtime_fn(env, "async/spawn", |args| {
R01D	crates/sema-stdlib/src/async_ops.rs:443:        check_arity!(args, "async/spawn", 1);
R01A	crates/sema-stdlib/src/async_ops.rs:450:    // async/await — suspend until the promise settles. A rejection re-raises the
R01A	crates/sema-stdlib/src/async_ops.rs:455:    // that are already plain values — e.g. an `async/all` value list — pass
R01A	crates/sema-stdlib/src/async_ops.rs:457:    register_runtime_fn(env, "async/await", |args| {
R01A	crates/sema-stdlib/src/async_ops.rs:458:        check_arity!(args, "async/await", 1);
R01D	crates/sema-stdlib/src/async_ops.rs:468:    // async/run — suspend on the self-resolving-waits barrier: wait until every
R01D	crates/sema-stdlib/src/async_ops.rs:471:    register_runtime_fn(env, "async/run", |args| {
R01D	crates/sema-stdlib/src/async_ops.rs:472:        check_arity!(args, "async/run", 0);
R01D	crates/sema-stdlib/src/async_ops.rs:518:    register_runtime_fn(env, "async/cancelled?", |args| {
R01D	crates/sema-stdlib/src/async_ops.rs:519:        inspect_op(args, "async/cancelled?", Predicate::Cancelled)
R01D	crates/sema-stdlib/src/async_ops.rs:522:    // async/cancel — request cancellation of the spawned task behind a promise.
R01D	crates/sema-stdlib/src/async_ops.rs:525:    register_runtime_fn(env, "async/cancel", |args| {
R01D	crates/sema-stdlib/src/async_ops.rs:526:        check_arity!(args, "async/cancel", 1);
R01D	crates/sema-stdlib/src/async_ops.rs:527:        let id = expect_promise(args, "async/cancel", 0)?;
R01D	crates/sema-stdlib/src/async_ops.rs:52:        "async/await: awaited task was cancelled",
R01A	crates/sema-stdlib/src/async_ops.rs:534:    // async/all — OBSERVE every supplied promise; resume with the input-ordered
R01A	crates/sema-stdlib/src/async_ops.rs:537:    register_runtime_fn(env, "async/all", |args| {
R01A	crates/sema-stdlib/src/async_ops.rs:538:        check_arity!(args, "async/all", 1);
R01A	crates/sema-stdlib/src/async_ops.rs:539:        let items = expect_list_or_vector(&args[0], "async/all")?;
R01A	crates/sema-stdlib/src/async_ops.rs:540:        let promises = collect_promise_ids(items, "async/all")?;
R01A	crates/sema-stdlib/src/async_ops.rs:550:    // async/race — OBSERVE the supplied promises; resume with the first (lowest-
R01A	crates/sema-stdlib/src/async_ops.rs:552:    register_runtime_fn(env, "async/race", |args| {
R01A	crates/sema-stdlib/src/async_ops.rs:553:        check_arity!(args, "async/race", 1);
R01A	crates/sema-stdlib/src/async_ops.rs:554:        let items = expect_list_or_vector(&args[0], "async/race")?;
R01A	crates/sema-stdlib/src/async_ops.rs:556:            return Err(SemaError::eval("async/race: requires at least one promise"));
R01A	crates/sema-stdlib/src/async_ops.rs:558:        let promises = collect_promise_ids(items, "async/race")?;
R01B	crates/sema-stdlib/src/async_ops.rs:568:    // async/timeout — OBSERVE a single promise bounded by a deadline. An
R01B	crates/sema-stdlib/src/async_ops.rs:571:    register_runtime_fn(env, "async/timeout", |args| {
R01B	crates/sema-stdlib/src/async_ops.rs:572:        check_arity!(args, "async/timeout", 2);
R01B	crates/sema-stdlib/src/async_ops.rs:573:        let ms = duration_ms(&args[0], "async/timeout")?;
R01B	crates/sema-stdlib/src/async_ops.rs:577:                "async/timeout: duration {ms} ms exceeds maximum {MAX_TIMEOUT_MS} ms (1 day)"
R01A	crates/sema-stdlib/src/async_ops.rs:581:        let id = expect_promise(args, "async/timeout", 1)?;
R01B	crates/sema-stdlib/src/async_ops.rs:591:    // async/sleep — suspend for a duration in milliseconds.
R01B	crates/sema-stdlib/src/async_ops.rs:606:        sema_core::intern("async/sleep"),
R01B	crates/sema-stdlib/src/async_ops.rs:608:            "async/sleep",
R01A	crates/sema-stdlib/src/async_ops.rs:612:                    if let Some(cached) = take_resume_value() {
R01B	crates/sema-stdlib/src/async_ops.rs:615:                    set_yield_signal(YieldReason::Sleep(ms));
R01A	crates/sema-stdlib/src/async_ops.rs:620:                std::thread::sleep(std::time::Duration::from_millis(ms));
R01C	crates/sema-stdlib/src/async_ops.rs:636:/// The error raised when `channel/send` finds the channel closed (eagerly or
R01B	crates/sema-stdlib/src/async_ops.rs:63:/// Validate and cap `async/sleep`'s duration argument, returning the sleep in
R01C	crates/sema-stdlib/src/async_ops.rs:641:        "channel/send: channel is closed; value {value} was dropped"
R01B	crates/sema-stdlib/src/async_ops.rs:66:    check_arity!(args, "async/sleep", 1);
R01C	crates/sema-stdlib/src/async_ops.rs:671:/// `channel/send` continuation: `Sent` → nil; `Closed` → the closed-send error
R01B	crates/sema-stdlib/src/async_ops.rs:67:    let ms = duration_ms(&args[0], "async/sleep")?;
R01B	crates/sema-stdlib/src/async_ops.rs:68:    // Cap the duration (mirrors async/timeout). The runtime/scheduler virtual
R01C	crates/sema-stdlib/src/async_ops.rs:700:            _ => Err(SemaError::eval("channel/send: unexpected runtime response")),
R01C	crates/sema-stdlib/src/async_ops.rs:705:/// `channel/recv` continuation: `Received(v)` → v; `Closed` → nil (the documented
R01A	crates/sema-stdlib/src/async_ops.rs:70:    // whole delta in one `thread::sleep`; without a bound an out-of-range
R01C	crates/sema-stdlib/src/async_ops.rs:731:            _ => Err(SemaError::eval("channel/recv: unexpected runtime response")),
R01B	crates/sema-stdlib/src/async_ops.rs:75:            "async/sleep: duration {ms} ms exceeds maximum {MAX_SLEEP_MS} ms (1 day)"
R01B	crates/sema-stdlib/src/async_ops.rs:82:/// Continuation for `async/sleep` under the unified runtime. A timer wait carries
R01C	crates/sema-stdlib/src/async_ops.rs:862:    // channel/send — send a value; suspend until buffered/handed to a receiver.
R01C	crates/sema-stdlib/src/async_ops.rs:865:    register_runtime_fn(env, "channel/send", |args| {
R01C	crates/sema-stdlib/src/async_ops.rs:866:        check_arity!(args, "channel/send", 2);
R01C	crates/sema-stdlib/src/async_ops.rs:867:        let channel = expect_channel(args, "channel/send", 0)?;
R01C	crates/sema-stdlib/src/async_ops.rs:879:    // channel/recv — receive a value; suspend until one is available. A closed +
